timestamp,open,high,low,close,volume,amount
2026-03-16 19:00:00,73913.6,74418.6,73781.54,73963.0,1122.08511,83109928.5004296
2026-03-16 20:00:00,73963.0,74248.95,73863.2,74236.9,424.59345,31431973.834333
2026-03-16 21:00:00,74236.9,74799.0,74150.0,74401.36,1246.95221,92851013.2751242
2026-03-16 22:00:00,74401.35,74899.99,74378.43,74772.66,1058.73068,79141789.1017246
2026-03-16 23:00:00,74773.56,74909.08,74250.21,74884.67,1159.70951,86524938.5044366
2026-03-17 00:00:00,74884.67,75520.23,74614.18,75318.48,2173.5367,163272681.0680661
2026-03-17 01:00:00,75318.48,76000.0,75074.37,75623.91,1953.08873,147844292.5122705
2026-03-17 02:00:00,75623.91,75677.66,75114.67,75198.02,1068.24779,80409047.9060234
2026-03-17 03:00:00,75198.02,75326.15,74268.73,74463.98,1730.33731,129211808.1188872
2026-03-17 04:00:00,74463.98,74712.89,73980.16,74252.01,2017.11887,149878834.2284838
2026-03-17 05:00:00,74252.0,74459.99,73784.0,74036.74,1250.81696,92741265.8537059
2026-03-17 06:00:00,74036.74,74276.66,73877.56,74085.45,879.74749,65170987.6414419
2026-03-17 07:00:00,74085.46,74457.72,74066.4,74249.32,771.242,57320413.0338344
2026-03-17 08:00:00,74249.32,74452.97,74108.01,74188.38,461.65295,34300888.5394079
2026-03-17 09:00:00,74188.38,74406.03,73841.62,73937.16,864.16263,64069912.3563151
2026-03-17 10:00:00,73937.16,73960.74,73560.98,73729.45,1049.0691,77324957.2381234
2026-03-17 11:00:00,73729.45,74224.16,73682.01,74033.11,647.95804,47936681.0442032
2026-03-17 12:00:00,74033.1,74170.55,73672.25,73739.74,614.23436,45388987.2828269
2026-03-17 13:00:00,73739.74,74167.39,73399.19,73615.48,1159.88444,85569440.6971207
2026-03-17 14:00:00,73615.49,74425.31,73424.79,74381.7,1362.71508,100890945.9751623
2026-03-17 15:00:00,74381.69,74893.94,73669.91,73914.39,1370.72331,101702489.4422837
2026-03-17 16:00:00,73914.4,74350.0,73855.24,74155.69,747.87279,55423218.2592146
2026-03-17 17:00:00,74155.68,74594.0,74006.58,74523.75,826.10844,61395169.4723077
2026-03-17 18:00:00,74523.76,74769.17,74386.11,74683.04,707.46038,52772145.3305212
2026-03-17 19:00:00,74683.04,74800.0,74427.25,74512.17,768.60522,57373452.1481439
2026-03-17 20:00:00,74511.21,74685.5,74359.87,74506.75,466.76372,34772329.9030658
2026-03-17 21:00:00,74506.75,74799.0,74450.01,74685.42,618.20101,46134120.5455888
2026-03-17 22:00:00,74685.42,74772.14,73934.0,74307.08,488.30847,36283519.4452543
2026-03-17 23:00:00,74307.08,74398.74,73871.74,73909.36,523.41057,38789143.2904205
2026-03-18 00:00:00,73909.37,74063.22,73535.36,73867.88,673.31061,49682584.1137638
2026-03-18 01:00:00,73867.88,74211.43,73820.69,74072.3,537.72886,39828402.9654988
2026-03-18 02:00:00,74072.3,74476.0,74051.78,74338.93,549.53806,40811427.7017298
2026-03-18 03:00:00,74338.93,74672.34,74250.27,74446.14,459.80928,34232788.8454588
2026-03-18 04:00:00,74446.14,74486.3,74137.02,74175.49,472.35206,35080561.3620802
2026-03-18 05:00:00,74175.48,74312.11,73830.76,73950.0,662.80056,49098987.0238813
2026-03-18 06:00:00,73950.01,74225.82,73938.1,73954.03,652.79254,48353951.7830329
2026-03-18 07:00:00,73954.03,73997.04,73700.01,73883.8,504.7237,37273568.6402254
2026-03-18 08:00:00,73883.8,74130.02,73863.31,74044.89,735.50464,54449676.9735749
2026-03-18 09:00:00,74044.9,74281.33,74042.85,74181.08,347.16358,25751313.7726573
2026-03-18 10:00:00,74181.08,74267.77,73816.26,73946.35,478.90858,35455513.1030814
2026-03-18 11:00:00,73946.35,74074.84,72800.0,72952.85,1877.69179,137492092.1511136
2026-03-18 12:00:00,72952.85,72981.79,72271.11,72361.24,1819.95371,132134038.6586083
2026-03-18 13:00:00,72361.13,72556.81,71980.0,72133.49,1607.02731,116178939.0124459
2026-03-18 14:00:00,72133.48,72222.45,71100.0,71193.23,2385.98822,170982942.4830057
2026-03-18 15:00:00,71193.23,71531.54,70857.21,71467.82,2560.23665,182418304.3512396
2026-03-18 16:00:00,71467.82,71565.78,71037.34,71314.08,967.21409,68958245.9754665
2026-03-18 17:00:00,71314.07,71750.0,71199.87,71595.21,1025.9984,73322010.7571601
2026-03-18 18:00:00,71595.21,72000.5,70947.78,71096.74,1475.11719,105582814.3789975
2026-03-18 19:00:00,71096.75,71486.14,70933.85,71072.38,867.91916,61780360.736042
2026-03-18 20:00:00,71072.38,71333.33,70500.0,71214.67,1180.62213,83694690.5456456
2026-03-18 21:00:00,71214.67,71451.22,71167.15,71263.67,338.26453,24124075.7017988
2026-03-18 22:00:00,71263.67,71269.02,70944.56,71153.66,520.94837,37019284.4275539
2026-03-18 23:00:00,71153.67,71365.4,71069.69,71246.54,691.26691,49243263.5136803
2026-03-19 00:00:00,71246.55,71321.81,70976.69,71002.17,887.95607,63132633.6989165
2026-03-19 01:00:00,71002.18,71182.44,70951.93,71115.23,391.40796,27811412.5209495
2026-03-19 02:00:00,71115.24,71252.83,70902.37,71055.44,554.97617,39481245.7808288
2026-03-19 03:00:00,71055.44,71613.79,71053.33,71215.39,593.60943,42349252.2232287
2026-03-19 04:00:00,71215.39,71215.39,70654.86,70822.07,702.86032,49785063.0975735
2026-03-19 05:00:00,70822.06,70909.88,70661.56,70826.54,416.16191,29463160.9589521
2026-03-19 06:00:00,70826.55,70979.99,70505.0,70583.22,619.8514,43825028.6582231
2026-03-19 07:00:00,70583.22,70600.04,69478.51,70191.17,2753.9557,192871533.9309172
2026-03-19 08:00:00,70191.16,70300.0,69900.0,69985.19,1015.64209,71193379.2209247
2026-03-19 09:00:00,69985.19,70560.91,69971.99,70513.0,1262.65596,88780872.216809
2026-03-19 10:00:00,70513.0,70538.74,70117.0,70133.72,613.17552,43160949.0815586
2026-03-19 11:00:00,70133.73,70259.37,69909.09,69952.75,542.70053,38023878.221242
2026-03-19 12:00:00,69952.75,69952.76,69105.49,69290.27,1452.42038,101065558.9525731
2026-03-19 13:00:00,69290.28,70084.35,69081.51,69905.65,1720.19325,119458350.6730793
2026-03-19 14:00:00,69905.65,70179.53,69096.16,69482.25,1636.49639,113585518.8772272
2026-03-19 15:00:00,69482.24,69917.87,68793.35,69412.51,1898.28931,131477295.1536006
2026-03-19 16:00:00,69412.52,69642.35,69177.19,69455.86,858.32753,59567168.9730007
2026-03-19 17:00:00,69455.86,69954.18,69122.03,69854.16,759.67868,52817725.5973047
2026-03-19 18:00:00,69854.15,69931.1,69581.55,69821.21,442.61763,30873259.5011859
2026-03-19 19:00:00,69821.21,70596.42,69805.33,70271.99,1190.55299,83703288.5506289
2026-03-19 20:00:00,70272.0,70676.0,70201.0,70483.03,488.71031,34420949.7359931
2026-03-19 21:00:00,70483.03,70695.6,70371.19,70413.47,418.78383,29539657.8584004
2026-03-19 22:00:00,70413.46,70501.89,69954.05,70183.99,551.7482,38750806.9463924
2026-03-19 23:00:00,70184.0,70282.47,69718.23,69930.0,592.04663,41435959.4309024
2026-03-20 00:00:00,69930.01,70311.12,69837.1,70181.0,871.72419,61099657.9975766
2026-03-20 01:00:00,70181.0,70588.5,70181.0,70403.79,526.82154,37099306.9997249
2026-03-20 02:00:00,70403.8,70516.16,70086.86,70415.47,312.91426,21995861.2324314
2026-03-20 03:00:00,70415.48,70809.43,70388.0,70729.92,711.57589,50275539.8980256
2026-03-20 04:00:00,70729.93,70969.71,70557.91,70783.69,546.53749,38690338.0895582
2026-03-20 05:00:00,70783.7,70867.44,70521.73,70606.24,367.69531,25988752.0068573
2026-03-20 06:00:00,70606.23,70646.93,70346.49,70502.9,758.81391,53499958.365418
2026-03-20 07:00:00,70502.91,70939.58,70160.06,70854.66,936.89906,66155511.481538
2026-03-20 08:00:00,70854.66,71367.0,70800.0,71042.23,1011.96314,71994361.9832055
2026-03-20 09:00:00,71042.23,71042.23,70419.65,70583.8,885.49116,62625465.6597395
2026-03-20 10:00:00,70583.81,70670.43,70218.68,70611.68,609.11713,42907563.099605
2026-03-20 11:00:00,70611.68,70810.81,70303.36,70478.71,605.56445,42745068.2254737
2026-03-20 12:00:00,70478.71,70685.63,70251.0,70342.63,613.27107,43204525.1355932
2026-03-20 13:00:00,70342.63,70613.75,69795.7,69863.84,1225.89394,86023937.1145009
2026-03-20 14:00:00,69863.85,70268.66,69589.38,69731.21,1679.84994,117344085.0041177
2026-03-20 15:00:00,69731.2,70002.68,69480.0,69860.09,1196.90076,83493362.9269841
2026-03-20 16:00:00,69860.09,70100.0,69608.54,69829.26,922.25773,64460463.4445135
2026-03-20 17:00:00,69829.27,70039.78,69388.0,70000.0,998.84797,69631317.2331938
2026-03-20 18:00:00,69999.99,70071.81,69525.33,69770.0,630.4796,44016722.1628272
2026-03-20 19:00:00,69770.01,70190.18,69673.76,70177.86,528.39593,36948768.0069334
2026-03-20 20:00:00,70177.85,70259.28,69754.71,70057.66,435.39665,30481116.0043509
2026-03-20 21:00:00,70057.66,70726.13,69946.65,70540.73,780.46042,54974110.4109655
2026-03-20 22:00:00,70540.72,70923.75,70532.0,70767.85,591.69583,41874784.3225354
2026-03-20 23:00:00,70767.85,70771.13,70430.0,70510.73,372.60008,26282263.8830011
2026-03-21 00:00:00,70510.73,70826.0,70467.36,70682.19,274.67077,19405449.3986766
2026-03-21 01:00:00,70682.2,70758.5,70445.36,70464.59,375.95226,26534792.438015
2026-03-21 02:00:00,70464.6,70785.9,70431.67,70737.6,316.88084,22370737.7659312
2026-03-21 03:00:00,70737.6,70784.07,70632.39,70657.35,226.82019,16033191.9620646
2026-03-21 04:00:00,70657.35,70819.0,70617.05,70642.13,487.10407,34443455.0160256
2026-03-21 05:00:00,70642.14,70834.46,70635.1,70697.94,941.44912,66603042.4535142
2026-03-21 06:00:00,70697.94,70831.14,70693.06,70774.65,857.26608,60670292.1252123
2026-03-21 07:00:00,70773.55,70879.76,70677.44,70727.33,431.42703,30532258.996225
2026-03-21 08:00:00,70727.33,70753.79,70492.02,70594.43,956.10118,67518854.9824309
2026-03-21 09:00:00,70594.42,70735.36,70570.4,70661.59,204.69969,14464878.7014822
2026-03-21 10:00:00,70661.59,70695.32,70559.69,70605.64,524.32782,37025258.3172845
2026-03-21 11:00:00,70605.64,70652.73,70567.79,70652.72,360.21459,25434634.4188194
2026-03-21 12:00:00,70652.73,70800.0,70652.73,70722.61,199.41863,14106130.8143339
2026-03-21 13:00:00,70722.61,70812.74,70707.12,70740.18,171.5437,12135958.9607566
2026-03-21 14:00:00,70740.18,71100.94,70592.53,70629.1,873.72717,61936438.3848319
2026-03-21 15:00:00,70629.09,70760.0,70453.09,70630.02,399.45062,28208569.2160207
2026-03-21 16:00:00,70630.02,70652.64,70251.0,70301.66,435.70425,30701496.8712734
2026-03-21 17:00:00,70301.66,70426.18,70210.0,70304.08,444.648,31287458.6722962
2026-03-21 18:00:00,70303.45,70534.38,70290.48,70389.19,200.5858,14124440.9230679
2026-03-21 19:00:00,70389.18,70448.79,70324.7,70396.0,140.45698,9888500.0905668
2026-03-21 20:00:00,70396.01,70508.11,70358.9,70462.28,697.39549,49130109.4041652
2026-03-21 21:00:00,70462.27,70516.82,70268.06,70345.57,629.83259,44342352.9752723
2026-03-21 22:00:00,70345.57,70384.95,70265.55,70277.22,737.88495,51880485.9636608
2026-03-21 23:00:00,70277.21,70293.82,68571.42,68918.12,2509.60568,173915093.1744968
2026-03-22 00:00:00,68918.12,69155.86,68228.5,68954.71,2161.16442,148582479.946055
2026-03-22 01:00:00,68954.7,69100.0,68762.31,68962.4,809.55651,55826958.6184656
2026-03-22 02:00:00,68962.4,69411.1,68951.21,69278.12,506.62838,35062455.402669
2026-03-22 03:00:00,69278.12,69588.79,69123.13,69339.99,671.1404,46551314.3299314
2026-03-22 04:00:00,69340.0,69526.85,69215.89,69358.0,626.75701,43467744.8603295
2026-03-22 05:00:00,69358.0,69358.0,69150.0,69153.41,322.14134,22300123.3676617
2026-03-22 06:00:00,69153.41,69245.79,69059.87,69164.06,378.08519,26142665.6098258
2026-03-22 07:00:00,69164.06,69250.08,68892.93,68919.38,432.94301,29913547.40772
2026-03-22 08:00:00,68919.37,68990.67,68523.96,68804.77,1053.77702,72448197.0630733
2026-03-22 09:00:00,68804.77,68901.65,68587.78,68826.2,383.82763,26392580.3100595
2026-03-22 10:00:00,68826.21,68847.83,68584.27,68648.17,360.03346,24736844.4503235
2026-03-22 11:00:00,68648.16,68691.03,68110.55,68217.95,784.4316,53643521.3441214
2026-03-22 12:00:00,68217.94,68763.18,68199.04,68654.83,484.243,33167690.1516101
2026-03-22 13:00:00,68654.83,68957.24,68548.32,68700.02,548.07349,37687958.9033296
2026-03-22 14:00:00,68700.02,68915.27,68542.1,68711.66,385.54476,26501930.1461422
2026-03-22 15:00:00,68711.66,69005.71,68700.0,68847.96,391.17296,26931920.972406
2026-03-22 16:00:00,68847.97,68885.53,68665.62,68805.58,258.25035,17758720.8148598
2026-03-22 17:00:00,68805.58,68848.32,68665.34,68673.02,252.16281,17337039.1028039
2026-03-22 18:00:00,68672.85,68743.18,68344.57,68618.58,340.01718,23311468.182903
2026-03-22 19:00:00,68618.57,68626.07,68145.01,68199.93,472.99305,32325243.9586865
2026-03-22 20:00:00,68199.93,68498.4,68080.0,68176.46,319.53245,21820024.6954655
2026-03-22 21:00:00,68176.47,68228.71,67360.66,67899.97,1535.47353,104013959.1378057
2026-03-22 22:00:00,67899.97,68396.94,67571.67,68339.37,856.561,58308016.2851174
2026-03-22 23:00:00,68339.38,68474.0,67839.99,67859.0,509.27627,34694070.258332
2026-03-23 00:00:00,67859.0,68161.41,67445.18,67669.99,823.69218,55883049.5501282
2026-03-23 01:00:00,67670.0,68157.31,67536.01,67905.0,628.21786,42680039.5446919
2026-03-23 02:00:00,67905.0,68400.0,67801.67,68320.72,627.90507,42788203.2431608
2026-03-23 03:00:00,68320.72,68585.12,68059.88,68074.6,415.80047,28383728.4971708
2026-03-23 04:00:00,68074.6,68550.0,68057.56,68541.0,486.61149,33238892.4936148
2026-03-23 05:00:00,68541.0,68915.4,68541.0,68899.92,1162.54953,79881933.7912627
2026-03-23 06:00:00,68899.92,68904.42,67698.86,67874.19,1218.88217,83204700.8616866
2026-03-23 07:00:00,67874.2,68464.42,67502.48,68333.16,1946.35809,132575275.2747228
2026-03-23 08:00:00,68333.16,68696.91,68328.55,68434.26,1238.43118,84871298.0112531
2026-03-23 09:00:00,68434.27,68471.11,67916.14,68334.01,382.31585,26074091.5403326
2026-03-23 10:00:00,68334.01,68714.28,68299.82,68551.02,494.85509,33884192.7179699
2026-03-23 11:00:00,68551.02,71499.0,68544.15,70122.15,7050.35572,497532188.0501147
2026-03-23 12:00:00,70122.15,70877.35,69671.95,70752.15,1915.66623,134656253.9430293
2026-03-23 13:00:00,70752.14,71587.98,70600.0,71481.13,1712.52184,121717067.7468882
2026-03-23 14:00:00,71481.13,71817.09,71127.14,71446.46,1663.17727,118909727.8088089
2026-03-23 15:00:00,71446.46,71660.01,70103.21,70131.48,2051.70929,145102024.6338804
2026-03-23 16:00:00,70131.48,70753.43,70131.47,70561.54,1367.86918,96293308.7852247
2026-03-23 17:00:00,70561.54,71119.09,70363.63,71085.16,673.70407,47696237.2137471
2026-03-23 18:00:00,71085.16,71195.21,70879.85,71076.22,593.89042,42182922.3566825
2026-03-23 19:00:00,71076.22,71246.01,70649.4,70679.05,615.8582,43704405.6896299
2026-03-23 20:00:00,70679.04,70983.33,70559.03,70915.59,394.04509,27895155.7133032
2026-03-23 21:00:00,70915.59,70998.0,70827.66,70851.35,222.54858,15783456.4016996
2026-03-23 22:00:00,70851.36,70896.76,70520.22,70780.22,279.983,19787285.5635812
2026-03-23 23:00:00,70780.22,70998.0,70404.39,70906.45,368.14332,26029729.7991102
2026-03-24 00:00:00,70906.45,71099.96,70423.36,70679.2,735.8297,52063466.7972113
2026-03-24 01:00:00,70679.2,70891.53,70278.46,70516.57,730.30371,51552200.8812983
2026-03-24 02:00:00,70516.57,70698.0,70369.46,70453.37,431.98798,30466918.5198214
2026-03-24 03:00:00,70453.38,70583.36,70404.54,70542.9,380.97532,26853045.4181122
2026-03-24 04:00:00,70542.9,70741.64,70247.91,70372.44,474.91642,33468232.6465762
2026-03-24 05:00:00,70372.45,70374.38,70119.06,70283.85,641.69358,45070852.1777721
2026-03-24 06:00:00,70283.84,70572.83,70253.23,70541.38,850.05748,59847193.0241473
2026-03-24 07:00:00,70541.39,71400.0,70488.0,71291.7,1722.67702,122202364.7720414
2026-03-24 08:00:00,71291.7,71349.1,70850.11,70964.15,725.27631,51536886.8034741
2026-03-24 09:00:00,70964.16,71368.61,70851.77,71316.97,511.50447,36378678.1720985
2026-03-24 10:00:00,71316.98,71328.59,71078.09,71272.87,680.81546,48487843.3837303
2026-03-24 11:00:00,71272.87,71327.26,70964.94,71157.77,560.33228,39860053.2040581
2026-03-24 12:00:00,71157.77,71177.66,70860.18,70956.48,460.8181,32706339.98693
2026-03-24 13:00:00,70956.48,71059.59,69968.02,70100.46,1729.62355,121812661.2865382
2026-03-24 14:00:00,70100.46,70462.91,69507.34,69869.93,1973.02189,137890893.5955135
2026-03-24 15:00:00,69869.93,70255.37,69770.85,69873.04,1419.67177,99418672.6364159
2026-03-24 16:00:00,69873.04,70001.92,69340.08,69476.87,889.76128,61969153.6234048
2026-03-24 17:00:00,69476.88,69512.73,68923.07,69238.43,1294.24297,89493283.2408422
2026-03-24 18:00:00,69238.44,69746.4,69168.64,69430.24,808.06583,56104059.1422348
2026-03-24 19:00:00,69430.25,69700.0,69277.04,69377.33,547.42601,38041000.3137931
2026-03-24 20:00:00,69377.33,70295.54,69296.15,70093.19,1018.45154,71265625.7702262
2026-03-24 21:00:00,70093.19,70400.0,69901.39,70332.93,686.65263,48165041.6047448
2026-03-24 22:00:00,70332.93,70586.86,70140.5,70316.96,686.91503,48341500.0978618
2026-03-24 23:00:00,70316.96,70832.54,70270.0,70556.74,741.40211,52365262.111118
2026-03-25 00:00:00,70556.74,71100.28,70476.9,70840.75,784.33083,55558208.5882136
2026-03-25 01:00:00,70840.75,70977.35,70629.72,70677.18,624.19197,44180116.4216041
2026-03-25 02:00:00,70677.19,70781.39,70490.77,70531.09,582.86416,41164058.803275
2026-03-25 03:00:00,70531.1,70808.37,70408.0,70716.7,513.15296,36204302.0549294
2026-03-25 04:00:00,70716.7,70977.49,70703.83,70968.64,623.46021,44155662.4616214
2026-03-25 05:00:00,70968.64,71345.0,70940.0,71117.66,850.19172,60511179.891698
2026-03-25 06:00:00,71117.65,71260.0,70984.67,70991.83,934.75878,66521455.9124621
2026-03-25 07:00:00,70991.82,71270.11,70891.31,70926.88,470.72474,33448859.2927902
2026-03-25 08:00:00,70926.88,71503.94,70800.0,71248.39,1150.83138,82017365.871218
2026-03-25 09:00:00,71248.4,71415.12,71101.99,71345.91,598.42707,42657853.0904566
2026-03-25 10:00:00,71345.91,71641.91,71291.69,71501.39,485.22161,34669351.3219426
2026-03-25 11:00:00,71501.4,72026.09,71470.49,71678.97,1053.03231,75596857.4576908
2026-03-25 12:00:00,71678.97,71955.17,71105.43,71715.24,1032.92186,73855260.7315743
2026-03-25 13:00:00,71715.24,71963.71,71515.84,71581.42,982.27587,70476068.3171078
2026-03-25 14:00:00,71581.42,71699.87,71230.51,71234.28,810.44092,57880870.2172742
2026-03-25 15:00:00,71234.28,71301.37,70530.47,70832.99,1384.84596,98160696.971697
2026-03-25 16:00:00,70832.99,71752.88,70719.26,71324.01,1283.82328,91513901.339638
2026-03-25 17:00:00,71324.01,71389.14,70720.38,70779.0,662.98589,47091422.0408755
2026-03-25 18:00:00,70778.99,71149.07,70681.07,70810.34,535.29926,37953343.5156165
2026-03-25 19:00:00,70810.34,71093.37,70777.51,70883.31,513.05944,36388337.1284257
2026-03-25 20:00:00,70883.32,71058.82,70646.34,71009.5,573.58151,40616848.8138354
2026-03-25 21:00:00,71009.5,71175.0,70949.3,71035.24,379.86408,26982943.2591111
2026-03-25 22:00:00,71035.25,71594.11,70947.61,71369.08,505.87572,36057415.5721548
2026-03-25 23:00:00,71369.07,71511.83,71189.55,71336.53,383.33913,27355609.4642201
2026-03-26 00:00:00,71336.53,71436.82,71142.38,71299.27,548.42613,39104605.4040857
2026-03-26 01:00:00,71299.27,71377.04,71159.06,71252.11,522.16838,37223820.8180601
2026-03-26 02:00:00,71252.11,71289.49,70672.37,70893.01,575.89477,40837477.7390018
2026-03-26 03:00:00,70893.01,70968.66,70685.69,70921.47,510.5495,36176640.0043488
2026-03-26 04:00:00,70921.47,70921.47,70721.46,70772.01,433.11432,30677604.4712489
2026-03-26 05:00:00,70772.01,70796.32,69942.96,70016.98,1271.74189,89549585.6097037
2026-03-26 06:00:00,70016.97,70152.63,69855.73,70097.18,1016.19011,71146726.9057406
2026-03-26 07:00:00,70097.19,70167.6,69805.0,70087.44,713.03812,49930100.8309507
2026-03-26 08:00:00,70087.44,70127.69,69806.39,70024.77,510.82818,35730304.350185
2026-03-26 09:00:00,70024.78,70144.44,69409.67,69562.41,1313.07806,91548239.8968625
2026-03-26 10:00:00,69562.41,69719.96,69464.58,69517.68,694.15594,48291498.4726958
2026-03-26 11:00:00,69517.68,69667.56,69192.96,69276.01,803.66639,55784918.9369499
2026-03-26 12:00:00,69276.01,69461.28,69226.34,69436.42,589.82378,40910167.5791115
2026-03-26 13:00:00,69436.42,69877.45,69218.0,69646.59,1361.59869,94707511.0644612
2026-03-26 14:00:00,69646.59,69837.12,69259.25,69479.92,943.35709,65638763.1633221
2026-03-26 15:00:00,69479.91,69497.73,68632.4,69082.64,1805.07582,124570284.8320538
2026-03-26 16:00:00,69082.64,69142.94,68823.21,68932.52,949.52674,65491568.6477333
2026-03-26 17:00:00,68932.53,69162.0,68377.83,68486.86,1130.52816,77738780.8089053
2026-03-26 18:00:00,68486.86,68603.75,68153.0,68497.25,1402.56662,95839395.9863027
2026-03-26 19:00:00,68497.25,68681.54,68358.8,68534.36,543.97259,37281727.1294322
2026-03-26 20:00:00,68534.37,69478.42,68436.74,69005.21,1707.65634,118014525.0658019
2026-03-26 21:00:00,69005.21,69205.43,68879.05,68921.1,598.68777,41310055.3888221
2026-03-26 22:00:00,68921.1,69028.89,68603.24,68892.67,484.39394,33338713.3942318
2026-03-26 23:00:00,68892.66,68994.16,68640.0,68820.31,390.41835,26856717.8398277
2026-03-27 00:00:00,68820.31,68965.15,68531.37,68785.01,634.46014,43637608.3544427
2026-03-27 01:00:00,68785.0,69066.51,68700.0,69051.27,555.05692,38217927.5396928
2026-03-27 02:00:00,69051.27,69179.05,68862.0,68903.59,948.45642,65424849.5074205
2026-03-27 03:00:00,68903.58,68924.0,68668.72,68767.51,576.98772,39700779.0762339
2026-03-27 04:00:00,68767.5,68791.4,68304.14,68578.0,846.47748,58002851.6621838
2026-03-27 05:00:00,68577.99,68865.88,68511.79,68630.77,773.74806,53098355.2647939
2026-03-27 06:00:00,68630.76,68846.0,68567.62,68656.15,672.0882,46206891.8915075
2026-03-27 07:00:00,68656.16,68955.53,68399.18,68540.48,1641.76445,112737917.4746081
2026-03-27 08:00:00,68540.49,68635.07,67609.29,67920.5,1817.58289,123695256.4747448
2026-03-27 09:00:00,67920.51,67960.32,67548.67,67695.81,812.25094,55058671.9061617
2026-03-27 10:00:00,67695.81,67778.99,66326.38,66502.41,3012.9263,201755480.0022563
2026-03-27 11:00:00,66502.41,66848.05,66231.96,66702.78,1683.20205,112095924.4102721
2026-03-27 12:00:00,66702.78,66773.25,66432.19,66619.76,964.55681,64243646.3926425
2026-03-27 13:00:00,66619.75,66757.3,66025.0,66188.32,2427.72498,161389872.5538502
2026-03-27 14:00:00,66188.31,66404.0,65730.17,66205.06,2475.49917,163380657.5230092
2026-03-27 15:00:00,66205.07,66638.25,65958.75,66112.82,2405.26081,159434669.5945759
2026-03-27 16:00:00,66112.82,66177.99,65812.43,65979.29,1226.73521,80892529.4927819
2026-03-27 17:00:00,65979.29,66290.0,65600.0,65632.92,1002.16119,66069852.4948863
2026-03-27 18:00:00,65632.93,65951.96,65548.25,65836.69,915.82085,60195917.0819668
2026-03-27 19:00:00,65836.69,66145.0,65700.0,66040.66,818.3401,53961395.7582735
2026-03-27 20:00:00,66040.65,66152.51,65817.44,66020.76,511.09525,33733833.0046222
2026-03-27 21:00:00,66020.77,66186.01,66013.0,66098.0,636.71362,42098659.4913608
2026-03-27 22:00:00,66098.0,66098.01,65920.0,66020.79,739.86415,48839683.5491421
2026-03-27 23:00:00,66020.79,66420.75,65970.25,66407.28,504.92186,33444992.2084835
2026-03-28 00:00:00,66407.28,66520.46,66293.35,66431.55,499.89072,33198383.730597
2026-03-28 01:00:00,66431.54,66431.55,66056.09,66178.85,613.17173,40598062.6269425
2026-03-28 02:00:00,66178.86,66251.67,65932.09,66053.2,490.39923,32405564.6118552
2026-03-28 03:00:00,66053.2,66259.66,66053.19,66240.0,705.96536,46727833.3114588
2026-03-28 04:00:00,66240.0,66304.72,66110.0,66285.01,452.84284,29999288.3655405
2026-03-28 05:00:00,66285.01,66407.96,66202.01,66341.9,675.62625,44802651.6800922
2026-03-28 06:00:00,66341.9,66500.0,66308.93,66382.0,485.97016,32279881.0860826
2026-03-28 07:00:00,66382.0,66573.61,66379.8,66561.48,737.38217,49008730.428092
2026-03-28 08:00:00,66561.49,66570.09,66387.06,66409.33,708.34892,47109348.1309685
2026-03-28 09:00:00,66409.34,66416.77,66243.01,66311.32,634.09125,42060968.7121983
2026-03-28 10:00:00,66311.32,66411.79,66124.4,66221.38,306.12343,20270327.1142973
2026-03-28 11:00:00,66221.37,66358.0,66201.91,66319.47,223.42305,14811128.8899323
2026-03-28 12:00:00,66319.46,66527.01,66240.87,66455.09,344.10648,22849246.7783519
2026-03-28 13:00:00,66455.1,67163.99,66407.65,66835.1,1040.57902,69551960.5547073
2026-03-28 14:00:00,66835.1,66967.01,66666.66,66742.1,570.49869,38117986.2450736
2026-03-28 15:00:00,66742.09,67288.94,66717.15,67014.91,771.68723,51762619.7564043
2026-03-28 16:00:00,67014.92,67096.77,66855.24,66926.95,342.70522,22957664.8079884
2026-03-28 17:00:00,66926.94,66996.61,66704.0,66846.21,310.89662,20778271.0380704
2026-03-28 18:00:00,66846.2,66963.51,66834.87,66908.03,234.04169,15658519.1993732
2026-03-28 19:00:00,66908.03,66954.0,66804.71,66916.52,202.96743,13572206.7652295
2026-03-28 20:00:00,66916.52,67010.0,66906.0,66906.0,262.72665,17588464.2019754
2026-03-28 21:00:00,66906.0,66926.31,66600.01,66685.53,291.07026,19443582.6751462
2026-03-28 22:00:00,66685.53,66788.88,66588.22,66755.88,224.47432,14971273.6685652
2026-03-28 23:00:00,66755.88,66755.88,66283.38,66377.03,333.40975,22152291.0681179
2026-03-29 00:00:00,66377.04,66500.0,66281.4,66487.93,285.17232,18940104.9482078
2026-03-29 01:00:00,66487.93,66620.0,66385.88,66569.22,295.19169,19638233.7443378
2026-03-29 02:00:00,66569.22,66843.66,66540.96,66818.0,293.83335,19596896.2045665
2026-03-29 03:00:00,66818.01,67130.5,66760.48,66912.0,660.9466,44197998.4901122
2026-03-29 04:00:00,66912.0,66936.6,66717.51,66735.14,168.5724,11266114.9948732
2026-03-29 05:00:00,66735.14,66828.05,66597.1,66771.94,418.44564,27908273.4399675
2026-03-29 06:00:00,66771.94,66872.0,66636.0,66738.5,418.74617,27951565.1383739
2026-03-29 07:00:00,66738.5,66752.61,66556.78,66671.0,346.10727,23069578.6443946
2026-03-29 08:00:00,66671.0,66772.83,66600.0,66724.0,177.06023,11809344.0703873
